dataset,rel_rs,rs,fold,N1,N2,F1,F2
spectrometer,27,86,0,0.44131231789245917,0.3611111111111111,0.5660511131305401,0.6273584905660378
spectrometer,27,86,1,0.42242598003341864,0.3888888888888889,0.4806871296206191,0.6235294117647059
spectrometer,27,86,2,0.4234328603833512,0.34444444444444444,0.5308507329187984,0.6141176470588235
spectrometer,27,86,3,0.42907317223287494,0.3,0.5637145649193046,0.4258823529411765
spectrometer,27,86,4,0.41736598415580106,0.36666666666666664,0.5688988149103144,0.6282352941176471
spectrometer,28,88,0,0.4129225495662922,0.26666666666666666,0.5488342229635169,0.6344339622641509
spectrometer,28,88,1,0.4286015019411541,0.37222222222222223,0.5296674534097687,0.6070588235294118
spectrometer,28,88,2,0.4545004513083054,0.38333333333333336,0.5892240110599376,0.6235294117647059
spectrometer,28,88,3,0.4189939807834504,0.3,0.5675295163598331,0.6235294117647059
spectrometer,28,88,4,0.4144442495523256,0.37777777777777777,0.48350326590100107,0.4211764705882353
spectrometer,29,97,0,0.43038576591041133,0.35555555555555557,0.5321430666788406,0.6179245283018868
spectrometer,29,97,1,0.4315792166224138,0.35,0.5770013434464212,0.6211764705882353
spectrometer,29,97,2,0.40480045393330666,0.3388888888888889,0.4686220856566403,0.4258823529411765
spectrometer,29,97,3,0.44868594369409615,0.37777777777777777,0.568412745800053,0.6258823529411764
spectrometer,29,97,4,0.4205966214923329,0.29444444444444445,0.5688212275113532,0.6188235294117647
